t,var,len_analytical_edge_states,Wtotal,figure_id,left_edge_indicator,right_edge_indicator
-1.3860759493670887,0.38734177215189874,0,0,275,-0.04003593358209277,0.06940836251161578
-1.3860759493670887,0.3987341772151899,0,0,276,-0.040005718630292036,0.07224698741108564
-1.3860759493670887,0.41012658227848103,0,0,277,-0.03954894891275739,0.05487636632864196
-1.3860759493670887,0.4215189873417722,0,0,278,-0.04112870024212072,0.045423678939482875
-1.3860759493670887,0.43291139240506327,0,0,279,-0.04031608118108927,0.04721400182012966
-1.3860759493670887,0.4443037974683544,0,0,280,-0.039300372523045315,0.049060505700628435
-1.3860759493670887,0.45569620253164556,0,0,281,-0.04053614684993072,0.05100070442495872
-1.3860759493670887,0.4670886075949367,0,0,282,-0.03874739800074327,0.05306075244677853
-1.3860759493670887,0.47848101265822784,0,0,283,-0.036236838224909446,0.055235761452458884
-1.3860759493670887,0.489873417721519,0,0,284,-0.03916433765932074,0.05798790638728696
-1.3860759493670887,0.5012658227848101,0,0,285,-0.04749776323684944,0.061334282016299674
-1.3860759493670887,0.5126582278481012,0,0,286,-0.057232007290826316,0.06473399575977755
-1.3860759493670887,0.5240506329113924,0,0,287,-0.04162276789621275,0.06766554940334467
-1.3860759493670887,0.5354430379746835,0,0,288,-0.045679559646149746,0.06922841509714377
-1.3860759493670887,0.5468354430379747,0,0,289,-0.05051532602593695,0.07034397958989247
-1.3860759493670887,0.5582278481012658,0,0,290,-0.0695723839572864,0.07128290637185805
-1.3860759493670887,0.569620253164557,0,0,291,-0.05622275666659013,0.07082521268947006
-1.3860759493670887,0.5810126582278481,0,0,292,-0.04291914055710419,0.07020991435049424
-1.3860759493670887,0.5924050632911393,0,0,293,-0.03524943835053971,0.07112907660459743
-1.3860759493670887,0.6037974683544304,0,0,294,-0.031008512461093426,0.07479600557263083
-1.3860759493670887,0.6151898734177215,0,0,295,-0.02763671676498819,0.08193767761211612
-1.3860759493670887,0.6265822784810127,0,0,296,-0.025057740743192336,0.10125520920261924
-1.3860759493670887,0.6379746835443038,0,0,297,-0.023073203925780213,0.09253229388239859
-1.3860759493670887,0.649367088607595,0,0,298,-0.021494294068890998,0.07100495582065569
-1.3860759493670887,0.660759493670886,0,0,299,-0.020111166068462683,0.0580708588072414
-1.3860759493670887,0.6721518987341772,0,0,300,-0.018602860520864625,0.04975374913743668
-1.3860759493670887,0.6835443037974683,0,0,301,-0.017038527408185764,0.04408153930393139
-1.3860759493670887,0.6949367088607595,0,0,302,-0.015313645085340612,0.03987661993235138
-1.3860759493670887,0.7063291139240506,0,0,303,-0.013457643775815428,0.036516576018795724
-1.3860759493670887,0.7177215189873418,0,0,304,-0.011680312171843982,0.033659224017107234
-1.3860759493670887,0.7291139240506329,0,0,305,-0.010064881808258801,0.031339589447405024
-1.3860759493670887,0.740506329113924,0,0,306,-0.00871212623271621,0.02923134924414882
-1.3860759493670887,0.7518987341772152,0,0,307,-0.007547555427458376,0.02722703339067074
-1.3860759493670887,0.7632911392405063,0,0,308,0.00011241330369815733,0.025490528772269257
-1.3860759493670887,0.7746835443037975,0,0,309,6.612743075611018e-05,0.023780144662326204
-1.3860759493670887,0.7860759493670886,0,0,310,6.127092505193496e-05,0.022123242071657424
-1.3860759493670887,0.7974683544303798,0,0,311,4.521649440020675e-06,0.020560096277036883
-1.3860759493670887,0.8088607594936709,0,0,312,1.0302754362746078e-05,0.01895869626942764
-1.3860759493670887,0.8202531645569621,0,0,313,1.1746990715687367e-05,0.017438118892798855
-1.3860759493670887,0.8316455696202532,0,0,314,2.468411735198359e-05,0.01587815146181731
-1.3860759493670887,0.8430379746835444,0,0,315,2.159707644058166e-05,0.014352291407032322
-1.3860759493670887,0.8544303797468354,0,0,316,1.0856565948147439e-05,0.012802665445568871
-1.3860759493670887,0.8658227848101265,0,0,317,1.2148740007606517e-05,0.01130982655382262
-1.3860759493670887,0.8772151898734177,0,0,318,2.1420095220826183e-05,0.009842942281073493
-1.3860759493670887,0.8886075949367088,0,0,319,1.41368395273805e-06,0.008439217036658153
-1.3860759493670887,0.9,0,0,320,8.938089322524126e-05,0.007124310338709814
-1.3481012658227849,0.0,1,1,321,-1.0508420333606237,0.1028687082720936
-1.3481012658227849,0.01139240506329114,1,1,322,-1.0220919696738473,0.09723078718669893
